Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
3;1002483;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;мужской;0;0;второе высшее;рабочий;>250;1;33;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002503;2НДФЛ;Покупка автомобиля;1;0.59;женский;1;0;второе высшее;вспомогательный персонал;>250;0;14;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002523;Поступление зарплаты на счет;Ремонт;1;0.33;мужской;0;0;высшее;торговый представитель;>250;0;40;33;Торговля;ОАО;холост / не замужем;0;0;0;0;0;0.0129032258;0;0;0;0;0.2222222222;2;7;153;9;1;3;13;109;1;0;0;0;0;0;0
3;1002543;Форма банка (без печати работодателя);Покупка земли;0;0.48;мужской;0;0;среднее-специальное;менеджер среднего звена;< 50;0;40;45;Другое;ООО;женат / замужем;1;1;0;0;0;0.0256410256;1;2;0;0;0.4;2;3;38;5;1;1;3;24;1;0;0;0;0;0;0
3;1002563;Свободная форма с печатью работодателя;Ремонт;1;0.12;мужской;1;0;высшее;менеджер высшего звена;< 50;0;56;32;Торговля;ООО;женат / замужем;2;1;1;0;0;0.0178571429;0;0;0;0;0.25;1;3;55;4;0;2;22;39;1;0;0;0;0;0;0
3;1002583;2НДФЛ;Ремонт;1;0.23;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002603;Форма банка (без печати работодателя);Ремонт;0;0.34;женский;0;0;высшее;менеджер среднего звена;< 50;0;29;43;Торговля;ООО;женат / замужем;3;2;2;1;1;0.0102040816;1;0;0;0;0.3333333333;3;6;194;9;0;0;8;107;1;0;0;0;0;0;0
3;1002623;Поступление зарплаты на счет;Покупка автомобиля;1;0.32;мужской;2;0;высшее;вспомогательный персонал;>250;0;16;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002643;Поступление зарплаты на счет;Обучение;0;0.28;мужской;0;0;высшее;рабочий;>250;0;116;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002663;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.22;мужской;1;0;среднее-специальное;вспомогательный персонал;< 50;1;54;33;Торговля;ООО;разведен / разведена;2;2;2;2;2;0;1;0;0;0;0.5;1;1;13;2;0;1;13;13;0;0;0;0;0;0;0
3;1002683;Свободная форма с печатью работодателя;Покупка земли;0;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;18;29;Торговля;ООО;женат / замужем;1;0;0;0;0;0.025;1;0;0;0;0.8;4;1;117;5;2;0;12;53;1;0;0;0;0;0;0
3;1002703;Поступление зарплаты на счет;Покупка автомобиля;0;0.45;мужской;0;0;высшее;менеджер среднего звена;>250;0;54;32;Торговля;ООО;холост / не замужем;6;6;4;4;4;0.0427350427;1;0;0;0;0.1111111111;1;8;112;9;1;1;5;78;1;0;0;0;0;0;0
3;1002723;Поступление зарплаты на счет;Ремонт;0;0.46;мужской;1;0;высшее;специалист;>250;0;51;30;Торговля;ООО;женат / замужем;1;1;1;1;0;0;0;0;0;0;0.6666666667;2;1;63;3;0;0;17;44;0;0;0;0;0;0;0
3;1002743;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.32;женский;1;0;ученая степень;специалист;>250;0;82;38;Другое;ЗАО;женат / замужем;2;0;0;0;0;0.0085106383;1;0;0;0;0.125;1;7;233;8;1;3;61;93;1;0;0;0;0;0;0
3;1002763;Поступление зарплаты на счет;Покупка автомобиля;0;0.2;женский;0;0;высшее;менеджер среднего звена;>250;0;16;24;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.1379310345;0;0;0;0;0.6666666667;4;2;50;6;1;0;7;49;1;0;0;0;0;0;0
3;1002783;Поступление зарплаты на счет;Ремонт;1;0.4;женский;0;0;высшее;специалист;>250;0;52;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002803;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.32;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;25;44;Торговля;ЗАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;4;22;4;0;1;16;102;0;0;0;0;0;0;0
3;1002823;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;специалист;>250;0;10;30;Информационные технологии;ООО;женат / замужем;2;2;0;0;0;0;0;0;0;0;0.75;3;1;31;4;2;0;8;14;0;0;0;0;0;0;0
3;1002843;Форма банка (без печати работодателя);Покупка автомобиля;1;0.33;женский;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002863;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;мужской;0;0;высшее;вспомогательный персонал;>250;0;6;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002883;Форма банка (без печати работодателя);Ремонт;0;0.51;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002903;Свободная форма с печатью работодателя;Другое;1;0.15;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;8;51;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.6666666667;2;1;42;3;0;1;27;27;0;0;0;0;0;0;0
3;1002923;Поступление зарплаты на счет;Ремонт;1;0.24;женский;1;0;среднее-специальное;менеджер среднего звена;>250;1;6;28;Торговля;ООО;холост / не замужем;2;2;0;0;0;0;0;2;2;2;1;2;0;3;2;1;0;0;1;0;0;0;0;0;0;0
3;1002943;Форма банка (без печати работодателя);Ремонт;0;0.49;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002963;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;мужской;1;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1002983;2НДФЛ;Ремонт;1;0.29;мужской;1;0;высшее;менеджер среднего звена;>250;0;89;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003003;2НДФЛ;Ремонт;1;0.57;мужской;0;0;высшее;вспомогательный персонал;>250;1;47;45;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0057803468;1;0;0;0;0.3571428571;5;9;172;14;3;1;11;83;1;0;0;0;0;0;0
3;1003023;Форма банка (без печати работодателя);Другое;1;0.39;мужской;3;0;высшее;менеджер высшего звена;>250;0;18;40;Торговля;ООО;женат / замужем;5;2;1;1;1;0.0130434783;1;1;0;0;0.5625;9;7;227;16;3;1;4;40;1;0;0;0;0;0;0
3;1003043;Форма банка (без печати работодателя);Ремонт;0;0.3;мужской;0;0;среднее-специальное;рабочий;>250;0;250;53;Другое;ОАО;женат / замужем;3;0;0;0;0;0;1;1;1;0;0.4;3;2;156;5;1;1;2;89;0;0;0;0;0;0;0
3;1003063;2НДФЛ;Покупка автомобиля;1;0.43;женский;0;0;высшее;специалист;>250;3;6;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003083;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.53;мужской;0;0;среднее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003103;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.36;мужской;1;0;среднее-специальное;специалист;< 50;0;59;34;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;1;0;0;0.1111111111;1;8;75;9;1;1;3;59;0;0;0;0;0;0;0
3;1003123;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;высшее;специалист;>250;0;178;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003143;Свободная форма с печатью работодателя;Ремонт;0;0.41;мужской;0;0;второе высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003163;2НДФЛ;Покупка автомобиля;0;0.29;мужской;0;0;высшее;менеджер среднего звена;>250;1;54;55;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003183;Поступление зарплаты на счет;Отпуск;1;0.14;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003203;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003223;Форма банка (без печати работодателя);Ремонт;1;0.2;мужской;2;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003243;Свободная форма с печатью работодателя;Ремонт;0;0.21;мужской;1;0;среднее-специальное;торговый представитель;< 50;0;18;29;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1003263;Поступление зарплаты на счет;Ремонт;0;0.36;мужской;2;0;высшее;специалист;>250;1;50;35;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003283;2НДФЛ;Покупка автомобиля;0;0.22;мужской;0;0;высшее;рабочий;>250;1;135;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003303;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.35;женский;0;0;высшее;специалист;>250;0;13;25;Торговля;ООО;холост / не замужем;3;2;2;2;1;0;0;0;0;0;0;0;1;7;1;0;0;55;55;0;0;0;0;0;0;0
3;1003323;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;торговый представитель;>250;0;15;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003343;Форма банка (без печати работодателя);Ремонт;1;0.11;мужской;1;0;среднее-специальное;вспомогательный персонал;< 50;0;54;42;Торговля;ООО;повторный брак;0;0;0;0;0;0;1;0;0;0;0;0;2;42;2;0;1;42;76;0;0;0;0;0;0;0
3;1003363;Поступление зарплаты на счет;Другое;1;0.34;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;79;51;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;11;1;0;0;42;42;0;0;0;0;0;0;0
3;1003383;2НДФЛ;Отпуск;1;0.22;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;37;27;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1003403;Поступление зарплаты на счет;Ремонт;1;0.31;женский;0;0;высшее;специалист;>250;1;72;27;Торговля;ООО;холост / не замужем;2;2;0;0;0;0.0434782609;1;1;1;1;0.4285714286;3;4;88;7;1;3;1;52;1;0;0;0;0;0;0
3;1003423;Поступление зарплаты на счет;Ремонт;0;0.21;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;1;10;34;Другое;ОАО;холост / не замужем;1;1;0;0;0;0.0789473684;0;0;0;0;0.375;3;5;70;8;2;0;12;55;1;0;0;0;0;0;0
3;1003443;Поступление зарплаты на счет;Ремонт;1;0.09;мужской;1;0;высшее;специалист;>250;0;7;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
